Region Code,Country Code,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
EU,CHE,1981,Male,Age75_79,[75-79],5265,100,,7436.440678
EU,CHE,1981,Male,Age80_84,[80-84],4488,100,,12129.72973
EU,CHE,1981,Male,Age85_over,[85+],3970,100,,21576.08696
EU,CHE,1981,Female,Age_all,[All],28563,100,473.5942698,874.5560318
EU,CHE,1981,Female,Age00,[0],227,100,,635.8543417
EU,CHE,1981,Female,Age01_04,[1-4],67,100,,48.16678649
EU,CHE,1981,Female,Age05_09,[5-9],45,100,,23.56020942
EU,CHE,1981,Female,Age10_14,[10-14],52,100,,22.56944444
EU,CHE,1981,Female,Age15_19,[15-19],115,100,,45.76203741
EU,CHE,1981,Female,Age20_24,[20-24],122,100,,51.19597147
EU,CHE,1981,Female,Age25_29,[25-29],134,100,,56.85193042
EU,CHE,1981,Female,Age30_34,[30-34],152,100,,61.21627064
EU,CHE,1981,Female,Age35_39,[35-39],207,100,,86.39398998
EU,CHE,1981,Female,Age40_44,[40-44],260,100,,126.3362488
EU,CHE,1981,Female,Age45_49,[45-49],424,100,,214.9011657
EU,CHE,1981,Female,Age50_54,[50-54],565,100,,297.9957806
EU,CHE,1981,Female,Age55_59,[55-59],932,100,,512.0879121
EU,CHE,1981,Female,Age60_64,[60-64],1282,100,,835.1791531
EU,CHE,1981,Female,Age65_69,[65-69],1930,100,,1271.40975
EU,CHE,1981,Female,Age70_74,[70-74],3305,100,,2274.604267
EU,CHE,1981,Female,Age75_79,[75-79],5104,100,,4469.352014
EU,CHE,1981,Female,Age80_84,[80-84],6044,100,,8245.566166
EU,CHE,1981,Female,Age85_over,[85+],7596,100,,17302.96128
EU,CHE,1982,All,Age_all,[All],59204,100,603.2342166,924.5280073
EU,CHE,1982,All,Age00,[0],574,100,,774.6288799
EU,CHE,1982,All,Age01_04,[1-4],136,100,,47.28789986
EU,CHE,1982,All,Age05_09,[5-9],93,100,,24.48012635
EU,CHE,1982,All,Age10_14,[10-14],98,100,,21.40672783
EU,CHE,1982,All,Age15_19,[15-19],382,100,,73.91640867
EU,CHE,1982,All,Age20_24,[20-24],541,100,,110.7698608
EU,CHE,1982,All,Age25_29,[25-29],475,100,,100
EU,CHE,1982,All,Age30_34,[30-34],434,100,,87.69448373
EU,CHE,1982,All,Age35_39,[35-39],575,100,,114.9080735
EU,CHE,1982,All,Age40_44,[40-44],806,100,,189.3352126
EU,CHE,1982,All,Age45_49,[45-49],1207,100,,304.8749684
EU,CHE,1982,All,Age50_54,[50-54],1827,100,,492.0549421
EU,CHE,1982,All,Age55_59,[55-59],2756,100,,795.3823954
EU,CHE,1982,All,Age60_64,[60-64],3578,100,,1186.733002
EU,CHE,1982,All,Age65_69,[65-69],5176,100,,1930.622902
EU,CHE,1982,All,Age70_74,[70-74],8005,100,,3190.514149
EU,CHE,1982,All,Age75_79,[75-79],10017,100,,5316.878981
EU,CHE,1982,All,Age80_84,[80-84],10640,100,,9252.173913
EU,CHE,1982,All,Age85_over,[85+],11884,100,,18060.79027
EU,CHE,1982,Male,Age_all,[All],30750,100,794.8449527,986.0193677
EU,CHE,1982,Male,Age00,[0],313,100,,823.6842105
EU,CHE,1982,Male,Age01_04,[1-4],89,100,,60.37991859
EU,CHE,1982,Male,Age05_09,[5-9],53,100,,27.2213662
EU,CHE,1982,Male,Age10_14,[10-14],70,100,,29.83802217
EU,CHE,1982,Male,Age15_19,[15-19],264,100,,99.92429977
EU,CHE,1982,Male,Age20_24,[20-24],424,100,,173.1318906
EU,CHE,1982,Male,Age25_29,[25-29],327,100,,138.2663848
EU,CHE,1982,Male,Age30_34,[30-34],304,100,,122.1864952
EU,CHE,1982,Male,Age35_39,[35-39],376,100,,147.3931792
EU,CHE,1982,Male,Age40_44,[40-44],525,100,,244.7552448
EU,CHE,1982,Male,Age45_49,[45-49],794,100,,401.8218624
EU,CHE,1982,Male,Age50_54,[50-54],1172,100,,647.8717524
EU,CHE,1982,Male,Age55_59,[55-59],1863,100,,1133.9014
EU,CHE,1982,Male,Age60_64,[60-64],2400,100,,1696.113074
EU,CHE,1982,Male,Age65_69,[65-69],3371,100,,2788.254756
EU,CHE,1982,Male,Age70_74,[70-74],4754,100,,4536.259542
EU,CHE,1982,Male,Age75_79,[75-79],5160,100,,7136.929461
EU,CHE,1982,Male,Age80_84,[80-84],4466,100,,11569.94819
EU,CHE,1982,Male,Age85_over,[85+],4025,100,,20854.92228
EU,CHE,1982,Female,Age_all,[All],28454,100,459.3846734,866.1532373
EU,CHE,1982,Female,Age00,[0],261,100,,722.9916898
EU,CHE,1982,Female,Age01_04,[1-4],47,100,,33.5235378
EU,CHE,1982,Female,Age05_09,[5-9],40,100,,21.59827214
EU,CHE,1982,Female,Age10_14,[10-14],28,100,,12.54480287
EU,CHE,1982,Female,Age15_19,[15-19],118,100,,46.71417261
EU,CHE,1982,Female,Age20_24,[20-24],117,100,,48.04928131
EU,CHE,1982,Female,Age25_29,[25-29],148,100,,62.05450734
EU,CHE,1982,Female,Age30_34,[30-34],130,100,,52.82405526
EU,CHE,1982,Female,Age35_39,[35-39],199,100,,81.12515287
EU,CHE,1982,Female,Age40_44,[40-44],281,100,,133.0492424
EU,CHE,1982,Female,Age45_49,[45-49],413,100,,208.2702975
EU,CHE,1982,Female,Age50_54,[50-54],655,100,,344.012605
EU,CHE,1982,Female,Age55_59,[55-59],893,100,,490.1207464
EU,CHE,1982,Female,Age60_64,[60-64],1178,100,,736.25
EU,CHE,1982,Female,Age65_69,[65-69],1805,100,,1226.222826
EU,CHE,1982,Female,Age70_74,[70-74],3251,100,,2225.188227
EU,CHE,1982,Female,Age75_79,[75-79],4857,100,,4183.462532
EU,CHE,1982,Female,Age80_84,[80-84],6174,100,,8081.151833
EU,CHE,1982,Female,Age85_over,[85+],7859,100,,16901.07527
EU,CHE,1983,All,Age_all,[All],60756,100,605.2034918,946.5320621
EU,CHE,1983,All,Age00,[0],560,100,,754.7169811
EU,CHE,1983,All,Age01_04,[1-4],148,100,,50.92911218
EU,CHE,1983,All,Age05_09,[5-9],110,100,,29.6735905
EU,CHE,1983,All,Age10_14,[10-14],113,100,,25.57139624
EU,CHE,1983,All,Age15_19,[15-19],362,100,,70.88310163
EU,CHE,1983,All,Age20_24,[20-24],596,100,,120.4527082
EU,CHE,1983,All,Age25_29,[25-29],460,100,,96.19406106
EU,CHE,1983,All,Age30_34,[30-34],404,100,,82.82082821
EU,CHE,1983,All,Age35_39,[35-39],623,100,,123.146867
EU,CHE,1983,All,Age40_44,[40-44],762,100,,173.1031349
EU,CHE,1983,All,Age45_49,[45-49],1153,100,,290.2089101
EU,CHE,1983,All,Age50_54,[50-54],1767,100,,471.70315
EU,CHE,1983,All,Age55_59,[55-59],2640,100,,761.2456747
EU,CHE,1983,All,Age60_64,[60-64],3841,100,,1230.69529
EU,CHE,1983,All,Age65_69,[65-69],5062,100,,1943.18618
EU,CHE,1983,All,Age70_74,[70-74],8066,100,,3207.157058
EU,CHE,1983,All,Age75_79,[75-79],10226,100,,5303.941909
EU,CHE,1983,All,Age80_84,[80-84],11080,100,,9303.106633
EU,CHE,1983,All,Age85_over,[85+],12783,100,,18499.27641
EU,CHE,1983,Male,Age_all,[All],31618,100,804.1229268,1011.549413
EU,CHE,1983,Male,Age00,[0],325,100,,855.2631579
EU,CHE,1983,Male,Age01_04,[1-4],89,100,,59.81182796
EU,CHE,1983,Male,Age05_09,[5-9],67,100,,35.28172723
EU,CHE,1983,Male,Age10_14,[10-14],80,100,,35.27336861
EU,CHE,1983,Male,Age15_19,[15-19],271,100,,103.7122082
EU,CHE,1983,Male,Age20_24,[20-24],453,100,,182.1471653
EU,CHE,1983,Male,Age25_29,[25-29],335,100,,140.5201342
EU,CHE,1983,Male,Age30_34,[30-34],289,100,,118.152085
EU,CHE,1983,Male,Age35_39,[35-39],409,100,,158.9584143
EU,CHE,1983,Male,Age40_44,[40-44],496,100,,223.3228276
EU,CHE,1983,Male,Age45_49,[45-49],765,100,,385.0025164
EU,CHE,1983,Male,Age50_54,[50-54],1146,100,,625.5458515
EU,CHE,1983,Male,Age55_59,[55-59],1780,100,,1082.725061
EU,CHE,1983,Male,Age60_64,[60-64],2607,100,,1786.840302
EU,CHE,1983,Male,Age65_69,[65-69],3318,100,,2816.63837
EU,CHE,1983,Male,Age70_74,[70-74],4750,100,,4502.369668
EU,CHE,1983,Male,Age75_79,[75-79],5334,100,,7208.108108
EU,CHE,1983,Male,Age80_84,[80-84],4807,100,,11928.0397
EU,CHE,1983,Male,Age85_over,[85+],4297,100,,21485
EU,CHE,1983,Female,Age_all,[All],29138,100,456.1961151,884.8197747
EU,CHE,1983,Female,Age00,[0],235,100,,649.1712707
EU,CHE,1983,Female,Age01_04,[1-4],59,100,,41.60789845
EU,CHE,1983,Female,Age05_09,[5-9],43,100,,23.78318584
EU,CHE,1983,Female,Age10_14,[10-14],33,100,,15.34170153
EU,CHE,1983,Female,Age15_19,[15-19],91,100,,36.48757017
EU,CHE,1983,Female,Age20_24,[20-24],143,100,,58.10646079
EU,CHE,1983,Female,Age25_29,[25-29],125,100,,52.12677231
EU,CHE,1983,Female,Age30_34,[30-34],115,100,,47.28618421
EU,CHE,1983,Female,Age35_39,[35-39],214,100,,86.08205953
EU,CHE,1983,Female,Age40_44,[40-44],266,100,,121.9624026
EU,CHE,1983,Female,Age45_49,[45-49],388,100,,195.367573
EU,CHE,1983,Female,Age50_54,[50-54],621,100,,324.4514107
EU,CHE,1983,Female,Age55_59,[55-59],860,100,,471.4912281
EU,CHE,1983,Female,Age60_64,[60-64],1234,100,,742.478941
EU,CHE,1983,Female,Age65_69,[65-69],1744,100,,1222.144359
EU,CHE,1983,Female,Age70_74,[70-74],3316,100,,2271.232877
EU,CHE,1983,Female,Age75_79,[75-79],4892,100,,4117.845118
EU,CHE,1983,Female,Age80_84,[80-84],6273,100,,7960.659899
EU,CHE,1983,Female,Age85_over,[85+],8486,100,,17283.09572
EU,CHE,1984,All,Age_all,[All],58602,100,573.014742,909.7005542
EU,CHE,1984,All,Age00,[0],533,100,,721.2449256
EU,CHE,1984,All,Age01_04,[1-4],153,100,,52.14723926
EU,CHE,1984,All,Age05_09,[5-9],82,100,,22.50892122
EU,CHE,1984,All,Age10_14,[10-14],89,100,,20.90183185
EU,CHE,1984,All,Age15_19,[15-19],328,100,,65.44293695
EU,CHE,1984,All,Age20_24,[20-24],510,100,,100.8702532
EU,CHE,1984,All,Age25_29,[25-29],463,100,,95.50330033
EU,CHE,1984,All,Age30_34,[30-34],441,100,,91.20992761
EU,CHE,1984,All,Age35_39,[35-39],622,100,,122.3927588
EU,CHE,1984,All,Age40_44,[40-44],780,100,,171.0901514
EU,CHE,1984,All,Age45_49,[45-49],1131,100,,283.033033
EU,CHE,1984,All,Age50_54,[50-54],1703,100,,450.8869473
EU,CHE,1984,All,Age55_59,[55-59],2610,100,,750
EU,CHE,1984,All,Age60_64,[60-64],3876,100,,1207.852914
EU,CHE,1984,All,Age65_69,[65-69],4740,100,,1862.475442
EU,CHE,1984,All,Age70_74,[70-74],7476,100,,2974.930362
EU,CHE,1984,All,Age75_79,[75-79],9868,100,,4998.986829
EU,CHE,1984,All,Age80_84,[80-84],10606,100,,8622.764228
EU,CHE,1984,All,Age85_over,[85+],12591,100,,17271.60494
EU,CHE,1984,Male,Age_all,[All],30456,100,760.9626895,970.6163554
EU,CHE,1984,Male,Age00,[0],308,100,,810.5263158
EU,CHE,1984,Male,Age01_04,[1-4],81,100,,53.96402398
EU,CHE,1984,Male,Age05_09,[5-9],52,100,,27.89699571
EU,CHE,1984,Male,Age10_14,[10-14],58,100,,26.50822669
EU,CHE,1984,Male,Age15_19,[15-19],243,100,,94.69992206
EU,CHE,1984,Male,Age20_24,[20-24],389,100,,152.6687598
EU,CHE,1984,Male,Age25_29,[25-29],343,100,,141.5600495
EU,CHE,1984,Male,Age30_34,[30-34],296,100,,122.2130471
EU,CHE,1984,Male,Age35_39,[35-39],412,100,,159.6899225
EU,CHE,1984,Male,Age40_44,[40-44],502,100,,217.7874187
EU,CHE,1984,Male,Age45_49,[45-49],713,100,,356.3218391
EU,CHE,1984,Male,Age50_54,[50-54],1105,100,,595.3663793
EU,CHE,1984,Male,Age55_59,[55-59],1760,100,,1064.730793
EU,CHE,1984,Male,Age60_64,[60-64],2557,100,,1711.512718
EU,CHE,1984,Male,Age65_69,[65-69],3095,100,,2686.631944
EU,CHE,1984,Male,Age70_74,[70-74],4496,100,,4241.509434
EU,CHE,1984,Male,Age75_79,[75-79],5184,100,,6839.050132
EU,CHE,1984,Male,Age80_84,[80-84],4643,100,,11081.14559
EU,CHE,1984,Male,Age85_over,[85+],4219,100,,20283.65385
EU,CHE,1984,Female,Age_all,[All],28146,100,433.0704457,851.8507309
EU,CHE,1984,Female,Age00,[0],225,100,,626.7409471
EU,CHE,1984,Female,Age01_04,[1-4],72,100,,50.24424285
EU,CHE,1984,Female,Age05_09,[5-9],30,100,,16.86340641
EU,CHE,1984,Female,Age10_14,[10-14],31,100,,14.97584541
EU,CHE,1984,Female,Age15_19,[15-19],85,100,,34.75061325
EU,CHE,1984,Female,Age20_24,[20-24],121,100,,48.24561404
EU,CHE,1984,Female,Age25_29,[25-29],120,100,,49.48453608
EU,CHE,1984,Female,Age30_34,[30-34],145,100,,60.09117281
EU,CHE,1984,Female,Age35_39,[35-39],210,100,,83.93285372
EU,CHE,1984,Female,Age40_44,[40-44],278,100,,123.336291
EU,CHE,1984,Female,Age45_49,[45-49],418,100,,209.5238095
EU,CHE,1984,Female,Age50_54,[50-54],598,100,,311.2961999
EU,CHE,1984,Female,Age55_59,[55-59],850,100,,465.2435687
EU,CHE,1984,Female,Age60_64,[60-64],1319,100,,769.0962099
EU,CHE,1984,Female,Age65_69,[65-69],1645,100,,1180.904523
EU,CHE,1984,Female,Age70_74,[70-74],2980,100,,2050.929112
EU,CHE,1984,Female,Age75_79,[75-79],4684,100,,3851.973684
EU,CHE,1984,Female,Age80_84,[80-84],5963,100,,7352.651048
EU,CHE,1984,Female,Age85_over,[85+],8372,100,,16069.09789
EU,CHE,1985,All,Age_all,[All],59583,100,568.1424511,920.8692024
EU,CHE,1985,All,Age00,[0],515,100,,695.945946
EU,CHE,1985,All,Age01_04,[1-4],137,100,,46.55113829
EU,CHE,1985,All,Age05_09,[5-9],83,100,,22.89023718
EU,CHE,1985,All,Age10_14,[10-14],112,100,,27.29044834
EU,CHE,1985,All,Age15_19,[15-19],334,100,,68.16326531
EU,CHE,1985,All,Age20_24,[20-24],479,100,,92.88345938
EU,CHE,1985,All,Age25_29,[25-29],449,100,,91.18602762
EU,CHE,1985,All,Age30_34,[30-34],425,100,,88.02816901
EU,CHE,1985,All,Age35_39,[35-39],608,100,,119.7086041
EU,CHE,1985,All,Age40_44,[40-44],798,100,,169.1394659
EU,CHE,1985,All,Age45_49,[45-49],1095,100,,272.1172962
EU,CHE,1985,All,Age50_54,[50-54],1682,100,,442.1661409
EU,CHE,1985,All,Age55_59,[55-59],2599,100,,741.7237443
EU,CHE,1985,All,Age60_64,[60-64],3738,100,,1150.507849
EU,CHE,1985,All,Age65_69,[65-69],4914,100,,1919.53125
EU,CHE,1985,All,Age70_74,[70-74],7316,100,,2940.51447
EU,CHE,1985,All,Age75_79,[75-79],10016,100,,4985.564958
EU,CHE,1985,All,Age80_84,[80-84],10889,100,,8560.534591
EU,CHE,1985,All,Age85_over,[85+],13394,100,,17304.90956
EU,CHE,1985,Male,Age_all,[All],30934,100,758.5117788,981.1596042
EU,CHE,1985,Male,Age00,[0],293,100,,775.1322751
EU,CHE,1985,Male,Age01_04,[1-4],78,100,,51.72413793
EU,CHE,1985,Male,Age05_09,[5-9],45,100,,24.28494334
EU,CHE,1985,Male,Age10_14,[10-14],75,100,,35.57874763
EU,CHE,1985,Male,Age15_19,[15-19],251,100,,100.0398565
EU,CHE,1985,Male,Age20_24,[20-24],357,100,,136.8865031
EU,CHE,1985,Male,Age25_29,[25-29],335,100,,135.7924605
EU,CHE,1985,Male,Age30_34,[30-34],270,100,,111.6163704
EU,CHE,1985,Male,Age35_39,[35-39],397,100,,154.1747573
EU,CHE,1985,Male,Age40_44,[40-44],497,100,,207.6890932
EU,CHE,1985,Male,Age45_49,[45-49],701,100,,347.718254
EU,CHE,1985,Male,Age50_54,[50-54],1104,100,,587.8594249
EU,CHE,1985,Male,Age55_59,[55-59],1743,100,,1043.712575
EU,CHE,1985,Male,Age60_64,[60-64],2505,100,,1662.242867
EU,CHE,1985,Male,Age65_69,[65-69],3208,100,,2765.517241
EU,CHE,1985,Male,Age70_74,[70-74],4422,100,,4199.430199
EU,CHE,1985,Male,Age75_79,[75-79],5295,100,,6849.935317
EU,CHE,1985,Male,Age80_84,[80-84],4794,100,,11046.08295
EU,CHE,1985,Male,Age85_over,[85+],4564,100,,20840.18265
EU,CHE,1985,Female,Age_all,[All],28649,100,427.8805811,863.5719668
EU,CHE,1985,Female,Age00,[0],222,100,,613.2596685
EU,CHE,1985,Female,Age01_04,[1-4],59,100,,41.11498258
EU,CHE,1985,Female,Age05_09,[5-9],38,100,,21.43260011
EU,CHE,1985,Female,Age10_14,[10-14],37,100,,18.53707415
EU,CHE,1985,Female,Age15_19,[15-19],83,100,,34.71350899
EU,CHE,1985,Female,Age20_24,[20-24],122,100,,47.86190663
EU,CHE,1985,Female,Age25_29,[25-29],114,100,,46.3980464
EU,CHE,1985,Female,Age30_34,[30-34],155,100,,64.34205064
EU,CHE,1985,Female,Age35_39,[35-39],211,100,,84.26517572
EU,CHE,1985,Female,Age40_44,[40-44],301,100,,129.4623656
EU,CHE,1985,Female,Age45_49,[45-49],394,100,,196.2151394
EU,CHE,1985,Female,Age50_54,[50-54],578,100,,300.1038422
EU,CHE,1985,Female,Age55_59,[55-59],856,100,,466.7393675
EU,CHE,1985,Female,Age60_64,[60-64],1233,100,,707.8071183
EU,CHE,1985,Female,Age65_69,[65-69],1706,100,,1218.571429
EU,CHE,1985,Female,Age70_74,[70-74],2894,100,,2016.724739
EU,CHE,1985,Female,Age75_79,[75-79],4721,100,,3819.579288
EU,CHE,1985,Female,Age80_84,[80-84],6095,100,,7273.26969
EU,CHE,1985,Female,Age85_over,[85+],8830,100,,15909.90991
EU,CHE,1986,All,Age_all,[All],60105,100,559.8165894,924.1094079
EU,CHE,1986,All,Age00,[0],521,100,,696.5240642
EU,CHE,1986,All,Age01_04,[1-4],142,100,,48.21731749
EU,CHE,1986,All,Age05_09,[5-9],63,100,,17.27447217
EU,CHE,1986,All,Age10_14,[10-14],108,100,,27.31411229
EU,CHE,1986,All,Age15_19,[15-19],332,100,,69.41250261
EU,CHE,1986,All,Age20_24,[20-24],524,100,,100.1912046
EU,CHE,1986,All,Age25_29,[25-29],472,100,,94.21157685
EU,CHE,1986,All,Age30_34,[30-34],434,100,,89.11704312
EU,CHE,1986,All,Age35_39,[35-39],575,100,,113.9064976
EU,CHE,1986,All,Age40_44,[40-44],862,100,,177.1111568
EU,CHE,1986,All,Age45_49,[45-49],1056,100,,258.7601078
EU,CHE,1986,All,Age50_54,[50-54],1637,100,,427.1920668
EU,CHE,1986,All,Age55_59,[55-59],2509,100,,711.5711855
EU,CHE,1986,All,Age60_64,[60-64],3656,100,,1126.656395
EU,CHE,1986,All,Age65_69,[65-69],4917,100,,1851.977401
EU,CHE,1986,All,Age70_74,[70-74],7112,100,,2921.939195
EU,CHE,1986,All,Age75_79,[75-79],9858,100,,4848.991638
EU,CHE,1986,All,Age80_84,[80-84],11109,100,,8467.22561
EU,CHE,1986,All,Age85_over,[85+],14218,100,,17317.90499
EU,CHE,1986,Male,Age_all,[All],30880,100,743.4921424,974.1017634
EU,CHE,1986,Male,Age00,[0],297,100,,781.5789474
EU,CHE,1986,Male,Age01_04,[1-4],74,100,,49.07161804
EU,CHE,1986,Male,Age05_09,[5-9],39,100,,20.91152815
EU,CHE,1986,Male,Age10_14,[10-14],64,100,,31.5581854
EU,CHE,1986,Male,Age15_19,[15-19],247,100,,100.8163265
EU,CHE,1986,Male,Age20_24,[20-24],396,100,,149.4339623
EU,CHE,1986,Male,Age25_29,[25-29],326,100,,129.7254278
EU,CHE,1986,Male,Age30_34,[30-34],286,100,,116.8778096
EU,CHE,1986,Male,Age35_39,[35-39],393,100,,153.816047
EU,CHE,1986,Male,Age40_44,[40-44],541,100,,218.6742118
EU,CHE,1986,Male,Age45_49,[45-49],692,100,,338.3863081
EU,CHE,1986,Male,Age50_54,[50-54],1120,100,,590.4059041
EU,CHE,1986,Male,Age55_59,[55-59],1652,100,,978.0935465
EU,CHE,1986,Male,Age60_64,[60-64],2432,100,,1620.253165
EU,CHE,1986,Male,Age65_69,[65-69],3273,100,,2725.228976
EU,CHE,1986,Male,Age70_74,[70-74],4297,100,,4147.683398
EU,CHE,1986,Male,Age75_79,[75-79],5249,100,,6712.276215
EU,CHE,1986,Male,Age80_84,[80-84],4894,100,,10875.55556
EU,CHE,1986,Male,Age85_over,[85+],4608,100,,20034.78261
EU,CHE,1986,Female,Age_all,[All],29225,100,422.2884812,876.5746851
EU,CHE,1986,Female,Age00,[0],224,100,,608.6956522
EU,CHE,1986,Female,Age01_04,[1-4],68,100,,47.32080724
EU,CHE,1986,Female,Age05_09,[5-9],24,100,,13.46801347
EU,CHE,1986,Female,Age10_14,[10-14],44,100,,22.84527518
EU,CHE,1986,Female,Age15_19,[15-19],85,100,,36.43377625
EU,CHE,1986,Female,Age20_24,[20-24],128,100,,49.6124031
EU,CHE,1986,Female,Age25_29,[25-29],146,100,,58.4701642
EU,CHE,1986,Female,Age30_34,[30-34],148,100,,61.08130417
EU,CHE,1986,Female,Age35_39,[35-39],182,100,,73.00441236
EU,CHE,1986,Female,Age40_44,[40-44],321,100,,134.1412453
EU,CHE,1986,Female,Age45_49,[45-49],364,100,,178.7819253
EU,CHE,1986,Female,Age50_54,[50-54],517,100,,267.1834625
EU,CHE,1986,Female,Age55_59,[55-59],857,100,,466.5215025
EU,CHE,1986,Female,Age60_64,[60-64],1224,100,,701.8348624
EU,CHE,1986,Female,Age65_69,[65-69],1644,100,,1130.674003
EU,CHE,1986,Female,Age70_74,[70-74],2815,100,,2013.590844
EU,CHE,1986,Female,Age75_79,[75-79],4609,100,,3684.252598
EU,CHE,1986,Female,Age80_84,[80-84],6215,100,,7209.976798
EU,CHE,1986,Female,Age85_over,[85+],9610,100,,16260.5753
EU,CHE,1987,All,Age_all,[All],59511,100,543.5652972,909.2450841
EU,CHE,1987,All,Age00,[0],524,100,,691.292876
EU,CHE,1987,All,Age01_04,[1-4],117,100,,39.58051421
EU,CHE,1987,All,Age05_09,[5-9],75,100,,20.35830619
EU,CHE,1987,All,Age10_14,[10-14],58,100,,15.10810107
EU,CHE,1987,All,Age15_19,[15-19],312,100,,66.92406692
EU,CHE,1987,All,Age20_24,[20-24],554,100,,105.2231719
EU,CHE,1987,All,Age25_29,[25-29],465,100,,90.94465089
EU,CHE,1987,All,Age30_34,[30-34],480,100,,97.02850212
EU,CHE,1987,All,Age35_39,[35-39],591,100,,118.0819181
EU,CHE,1987,All,Age40_44,[40-44],873,100,,175.3364129
EU,CHE,1987,All,Age45_49,[45-49],1057,100,,251.9666269
EU,CHE,1987,All,Age50_54,[50-54],1681,100,,435.9439834
EU,CHE,1987,All,Age55_59,[55-59],2450,100,,689.946494
EU,CHE,1987,All,Age60_64,[60-64],3504,100,,1080.814312
EU,CHE,1987,All,Age65_69,[65-69],4980,100,,1807.622505
EU,CHE,1987,All,Age70_74,[70-74],6798,100,,2868.35443
EU,CHE,1987,All,Age75_79,[75-79],9738,100,,4736.381323
EU,CHE,1987,All,Age80_84,[80-84],10847,100,,8052.709725
EU,CHE,1987,All,Age85_over,[85+],14407,100,,16540.75775
EU,CHE,1987,Male,Age_all,[All],30740,100,726.5968205,963.364568
EU,CHE,1987,Male,Age00,[0],291,100,,753.8860104
EU,CHE,1987,Male,Age01_04,[1-4],64,100,,42.38410596
EU,CHE,1987,Male,Age05_09,[5-9],44,100,,23.35456476
EU,CHE,1987,Male,Age10_14,[10-14],36,100,,18.30198272
EU,CHE,1987,Male,Age15_19,[15-19],226,100,,94.60025115
EU,CHE,1987,Male,Age20_24,[20-24],428,100,,160.6003752
EU,CHE,1987,Male,Age25_29,[25-29],349,100,,135.9563693
EU,CHE,1987,Male,Age30_34,[30-34],347,100,,139.0224359
EU,CHE,1987,Male,Age35_39,[35-39],404,100,,159.6837945
EU,CHE,1987,Male,Age40_44,[40-44],561,100,,221.563981
EU,CHE,1987,Male,Age45_49,[45-49],680,100,,322.8869896
EU,CHE,1987,Male,Age50_54,[50-54],1109,100,,579.7177209
EU,CHE,1987,Male,Age55_59,[55-59],1659,100,,970.1754386
EU,CHE,1987,Male,Age60_64,[60-64],2346,100,,1565.043362
EU,CHE,1987,Male,Age65_69,[65-69],3231,100,,2601.449275
EU,CHE,1987,Male,Age70_74,[70-74],4139,100,,4081.854043
EU,CHE,1987,Male,Age75_79,[75-79],5220,100,,6582.59773
EU,CHE,1987,Male,Age80_84,[80-84],4868,100,,10514.03888
EU,CHE,1987,Male,Age85_over,[85+],4738,100,,19418.03279
EU,CHE,1987,Female,Age_all,[All],28771,100,406.5675855,857.7604198
EU,CHE,1987,Female,Age00,[0],233,100,,626.344086
EU,CHE,1987,Female,Age01_04,[1-4],53,100,,36.65283541
EU,CHE,1987,Female,Age05_09,[5-9],31,100,,17.22222222
EU,CHE,1987,Female,Age10_14,[10-14],22,100,,11.75213675
EU,CHE,1987,Female,Age15_19,[15-19],86,100,,37.83545975
EU,CHE,1987,Female,Age20_24,[20-24],126,100,,48.46153846
EU,CHE,1987,Female,Age25_29,[25-29],116,100,,45.56166536
EU,CHE,1987,Female,Age30_34,[30-34],133,100,,54.26356589
EU,CHE,1987,Female,Age35_39,[35-39],187,100,,75.55555556
EU,CHE,1987,Female,Age40_44,[40-44],312,100,,127.503065
EU,CHE,1987,Female,Age45_49,[45-49],377,100,,180.469124
EU,CHE,1987,Female,Age50_54,[50-54],572,100,,294.3901184
EU,CHE,1987,Female,Age55_59,[55-59],791,100,,429.6577947
EU,CHE,1987,Female,Age60_64,[60-64],1158,100,,664.3717728
EU,CHE,1987,Female,Age65_69,[65-69],1749,100,,1155.981494
EU,CHE,1987,Female,Age70_74,[70-74],2659,100,,1960.914454
EU,CHE,1987,Female,Age75_79,[75-79],4518,100,,3577.19715
EU,CHE,1987,Female,Age80_84,[80-84],5979,100,,6763.574661
EU,CHE,1987,Female,Age85_over,[85+],9669,100,,15421.05263
EU,CHE,1988,All,Age_all,[All],60648,100,542.2574253,919.8289198
EU,CHE,1988,All,Age00,[0],550,100,,708.7628866
EU,CHE,1988,All,Age01_04,[1-4],124,100,,41.62470628
EU,CHE,1988,All,Age05_09,[5-9],77,100,,20.6600483
EU,CHE,1988,All,Age10_14,[10-14],92,100,,24.41613588
EU,CHE,1988,All,Age15_19,[15-19],285,100,,62.90002207
EU,CHE,1988,All,Age20_24,[20-24],551,100,,104.9923781
EU,CHE,1988,All,Age25_29,[25-29],552,100,,105.3837343
EU,CHE,1988,All,Age30_34,[30-34],510,100,,101.1704027
EU,CHE,1988,All,Age35_39,[35-39],585,100,,117.4934726
EU,CHE,1988,All,Age40_44,[40-44],844,100,,166.89737
EU,CHE,1988,All,Age45_49,[45-49],1143,100,,262.6982303
EU,CHE,1988,All,Age50_54,[50-54],1590,100,,410.1109105
EU,CHE,1988,All,Age55_59,[55-59],2433,100,,678.6610879
EU,CHE,1988,All,Age60_64,[60-64],3545,100,,1092.786683
EU,CHE,1988,All,Age65_69,[65-69],5032,100,,1766.853933
