Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
AS,Asia,JPN,Japan,1997,Male,Age45_49,[45-49],15935,100,,296.9070244
AS,Asia,JPN,Japan,1997,All,Age50_54,[50-54],31069,100,,353.5389167
AS,Asia,JPN,Japan,1997,Female,Age50_54,[50-54],10210,100,,230.8909996
AS,Asia,JPN,Japan,1997,Male,Age50_54,[50-54],20859,100,,477.7599634
AS,Asia,JPN,Japan,1997,All,Age55_59,[55-59],43297,100,,522.7212363
AS,Asia,JPN,Japan,1997,Female,Age55_59,[55-59],13737,100,,326.1396011
AS,Asia,JPN,Japan,1997,Male,Age55_59,[55-59],29560,100,,726.1115205
AS,Asia,JPN,Japan,1997,All,Age60_64,[60-64],64971,100,,847.3004695
AS,Asia,JPN,Japan,1997,Female,Age60_64,[60-64],20184,100,,509.6969697
AS,Asia,JPN,Japan,1997,Male,Age60_64,[60-64],44787,100,,1207.847896
AS,Asia,JPN,Japan,1997,All,Age65_69,[65-69],88852,100,,1328.13154
AS,Asia,JPN,Japan,1997,Female,Age65_69,[65-69],28177,100,,796.8608597
AS,Asia,JPN,Japan,1997,Male,Age65_69,[65-69],60675,100,,1923.747622
AS,Asia,JPN,Japan,1997,All,Age70_74,[70-74],106118,100,,2024.766266
AS,Asia,JPN,Japan,1997,Female,Age70_74,[70-74],39609,100,,1337.238353
AS,Asia,JPN,Japan,1997,Male,Age70_74,[70-74],66509,100,,2918.341378
AS,Asia,JPN,Japan,1997,All,Age75_79,[75-79],120841,100,,3445.708583
AS,Asia,JPN,Japan,1997,Female,Age75_79,[75-79],54682,100,,2494.616788
AS,Asia,JPN,Japan,1997,Male,Age75_79,[75-79],66159,100,,5031.102662
AS,Asia,JPN,Japan,1997,All,Age80_84,[80-84],149943,100,,6201.116625
AS,Asia,JPN,Japan,1997,Female,Age80_84,[80-84],75314,100,,4834.017972
AS,Asia,JPN,Japan,1997,Male,Age80_84,[80-84],74629,100,,8677.790698
AS,Asia,JPN,Japan,1997,All,Age85_over,[85+],241018,100,,13148.82706
AS,Asia,JPN,Japan,1997,Female,Age85_over,[85+],150133,100,,11629.20217
AS,Asia,JPN,Japan,1997,Male,Age85_over,[85+],90885,100,,16768.45019
AS,Asia,JPN,Japan,1998,All,Age_all,[All],936484,100,402.4952252,747.6798774
AS,Asia,JPN,Japan,1998,Male,Age_all,[All],512128,100,554.6388784,835.2954609
AS,Asia,JPN,Japan,1998,Female,Age_all,[All],424356,100,289.9669911,663.668069
AS,Asia,JPN,Japan,1998,All,Age00,[0],4380,100,,366.5271967
AS,Asia,JPN,Japan,1998,Female,Age00,[0],2016,100,,346.3917526
AS,Asia,JPN,Japan,1998,Male,Age00,[0],2364,100,,385.6443719
AS,Asia,JPN,Japan,1998,All,Age01_04,[1-4],1708,100,,36.18644068
AS,Asia,JPN,Japan,1998,Female,Age01_04,[1-4],751,100,,32.63798349
AS,Asia,JPN,Japan,1998,Male,Age01_04,[1-4],957,100,,39.5618024
AS,Asia,JPN,Japan,1998,All,Age05_09,[5-9],946,100,,15.61313748
AS,Asia,JPN,Japan,1998,Female,Age05_09,[5-9],374,100,,12.65651438
AS,Asia,JPN,Japan,1998,Male,Age05_09,[5-9],572,100,,18.42783505
AS,Asia,JPN,Japan,1998,All,Age10_14,[10-14],915,100,,13.19774989
AS,Asia,JPN,Japan,1998,Female,Age10_14,[10-14],348,100,,10.28976937
AS,Asia,JPN,Japan,1998,Male,Age10_14,[10-14],567,100,,15.96733315
AS,Asia,JPN,Japan,1998,All,Age15_19,[15-19],2876,100,,37.14322614
AS,Asia,JPN,Japan,1998,Female,Age15_19,[15-19],812,100,,21.51563328
AS,Asia,JPN,Japan,1998,Male,Age15_19,[15-19],2064,100,,52.00302343
AS,Asia,JPN,Japan,1998,All,Age20_24,[20-24],4539,100,,49.67713692
AS,Asia,JPN,Japan,1998,Female,Age20_24,[20-24],1297,100,,29.10029168
AS,Asia,JPN,Japan,1998,Male,Age20_24,[20-24],3242,100,,69.27350427
AS,Asia,JPN,Japan,1998,All,Age25_29,[25-29],5000,100,,52.39442523
AS,Asia,JPN,Japan,1998,Female,Age25_29,[25-29],1552,100,,33.07757886
AS,Asia,JPN,Japan,1998,Male,Age25_29,[25-29],3448,100,,71.07812822
AS,Asia,JPN,Japan,1998,All,Age30_34,[30-34],5412,100,,65.24412297
AS,Asia,JPN,Japan,1998,Female,Age30_34,[30-34],1828,100,,44.63980464
AS,Asia,JPN,Japan,1998,Male,Age30_34,[30-34],3584,100,,85.33333333
AS,Asia,JPN,Japan,1998,All,Age35_39,[35-39],7006,100,,90.64562039
AS,Asia,JPN,Japan,1998,Female,Age35_39,[35-39],2425,100,,63.39869281
AS,Asia,JPN,Japan,1998,Male,Age35_39,[35-39],4581,100,,117.3411885
AS,Asia,JPN,Japan,1998,All,Age40_44,[40-44],11037,100,,140.0279117
AS,Asia,JPN,Japan,1998,Female,Age40_44,[40-44],3782,100,,96.52884125
AS,Asia,JPN,Japan,1998,Male,Age40_44,[40-44],7255,100,,183.0221998
AS,Asia,JPN,Japan,1998,All,Age45_49,[45-49],23679,100,,234.3295398
AS,Asia,JPN,Japan,1998,Female,Age45_49,[45-49],7997,100,,158.4819659
AS,Asia,JPN,Japan,1998,Male,Age45_49,[45-49],15682,100,,309.9822099
AS,Asia,JPN,Japan,1998,All,Age50_54,[50-54],33380,100,,358.6162441
AS,Asia,JPN,Japan,1998,Female,Age50_54,[50-54],10891,100,,232.813168
AS,Asia,JPN,Japan,1998,Male,Age50_54,[50-54],22489,100,,485.7235421
AS,Asia,JPN,Japan,1998,All,Age55_59,[55-59],44402,100,,523.1149859
AS,Asia,JPN,Japan,1998,Female,Age55_59,[55-59],13918,100,,322.3998147
AS,Asia,JPN,Japan,1998,Male,Age55_59,[55-59],30484,100,,730.8559099
AS,Asia,JPN,Japan,1998,All,Age60_64,[60-64],64104,100,,834.9049232
AS,Asia,JPN,Japan,1998,Female,Age60_64,[60-64],19652,100,,495.6368222
AS,Asia,JPN,Japan,1998,Male,Age60_64,[60-64],44452,100,,1197.19903
AS,Asia,JPN,Japan,1998,All,Age65_69,[65-69],90754,100,,1328.172106
AS,Asia,JPN,Japan,1998,Female,Age65_69,[65-69],28477,100,,788.3997785
AS,Asia,JPN,Japan,1998,Male,Age65_69,[65-69],62277,100,,1933.467867
AS,Asia,JPN,Japan,1998,All,Age70_74,[70-74],111767,100,,2033.236311
AS,Asia,JPN,Japan,1998,Female,Age70_74,[70-74],40024,100,,1309.685864
AS,Asia,JPN,Japan,1998,Male,Age70_74,[70-74],71743,100,,2939.082343
AS,Asia,JPN,Japan,1998,All,Age75_79,[75-79],123057,100,,3347.57889
AS,Asia,JPN,Japan,1998,Female,Age75_79,[75-79],55862,100,,2428.782609
AS,Asia,JPN,Japan,1998,Male,Age75_79,[75-79],67195,100,,4883.357558
AS,Asia,JPN,Japan,1998,All,Age80_84,[80-84],149301,100,,6064.216085
AS,Asia,JPN,Japan,1998,Female,Age80_84,[80-84],75449,100,,4739.258794
AS,Asia,JPN,Japan,1998,Male,Age80_84,[80-84],73852,100,,8488.735632
AS,Asia,JPN,Japan,1998,All,Age85_over,[85+],251457,100,,12764.31472
AS,Asia,JPN,Japan,1998,Female,Age85_over,[85+],156798,100,,11256.13783
AS,Asia,JPN,Japan,1998,Male,Age85_over,[85+],94659,100,,16405.37262
AS,Asia,JPN,Japan,1999,All,Age_all,[All],982031,100,406.5313255,782.9190318
AS,Asia,JPN,Japan,1999,Male,Age_all,[All],534778,100,562.0020727,871.5701294
AS,Asia,JPN,Japan,1999,Female,Age_all,[All],447253,100,291.9220366,698.0257203
AS,Asia,JPN,Japan,1999,All,Age00,[0],4010,100,,340.4074703
AS,Asia,JPN,Japan,1999,Female,Age00,[0],1786,100,,311.1498258
AS,Asia,JPN,Japan,1999,Male,Age00,[0],2224,100,,368.2119205
AS,Asia,JPN,Japan,1999,All,Age01_04,[1-4],1557,100,,33.0292745
AS,Asia,JPN,Japan,1999,Female,Age01_04,[1-4],672,100,,29.24281984
AS,Asia,JPN,Japan,1999,Male,Age01_04,[1-4],885,100,,36.6307947
AS,Asia,JPN,Japan,1999,All,Age05_09,[5-9],794,100,,13.26649958
AS,Asia,JPN,Japan,1999,Female,Age05_09,[5-9],332,100,,11.37375814
AS,Asia,JPN,Japan,1999,Male,Age05_09,[5-9],462,100,,15.06849315
AS,Asia,JPN,Japan,1999,All,Age10_14,[10-14],868,100,,12.93013556
AS,Asia,JPN,Japan,1999,Female,Age10_14,[10-14],343,100,,10.47648137
AS,Asia,JPN,Japan,1999,Male,Age10_14,[10-14],525,100,,15.26606572
AS,Asia,JPN,Japan,1999,All,Age15_19,[15-19],2689,100,,35.42819499
AS,Asia,JPN,Japan,1999,Female,Age15_19,[15-19],784,100,,21.18346393
AS,Asia,JPN,Japan,1999,Male,Age15_19,[15-19],1905,100,,48.98431473
AS,Asia,JPN,Japan,1999,All,Age20_24,[20-24],4288,100,,48.91068781
AS,Asia,JPN,Japan,1999,Female,Age20_24,[20-24],1233,100,,28.85560496
AS,Asia,JPN,Japan,1999,Male,Age20_24,[20-24],3055,100,,67.97952826
AS,Asia,JPN,Japan,1999,All,Age25_29,[25-29],5140,100,,52.94057061
AS,Asia,JPN,Japan,1999,Female,Age25_29,[25-29],1571,100,,32.96956978
AS,Asia,JPN,Japan,1999,Male,Age25_29,[25-29],3569,100,,72.18851133
AS,Asia,JPN,Japan,1999,All,Age30_34,[30-34],5625,100,,66.238813
AS,Asia,JPN,Japan,1999,Female,Age30_34,[30-34],1887,100,,44.99284692
AS,Asia,JPN,Japan,1999,Male,Age30_34,[30-34],3738,100,,86.97068404
AS,Asia,JPN,Japan,1999,All,Age35_39,[35-39],7008,100,,90.22788722
AS,Asia,JPN,Japan,1999,Female,Age35_39,[35-39],2295,100,,59.68790637
AS,Asia,JPN,Japan,1999,Male,Age35_39,[35-39],4713,100,,120.1682815
AS,Asia,JPN,Japan,1999,All,Age40_44,[40-44],10913,100,,140.0179625
AS,Asia,JPN,Japan,1999,Female,Age40_44,[40-44],3714,100,,95.82043344
AS,Asia,JPN,Japan,1999,Male,Age40_44,[40-44],7199,100,,183.741705
AS,Asia,JPN,Japan,1999,All,Age45_49,[45-49],22084,100,,235.8142018
AS,Asia,JPN,Japan,1999,Female,Age45_49,[45-49],7362,100,,157.3076923
AS,Asia,JPN,Japan,1999,Male,Age45_49,[45-49],14722,100,,314.2369264
AS,Asia,JPN,Japan,1999,All,Age50_54,[50-54],34588,100,,353.1910548
AS,Asia,JPN,Japan,1999,Female,Age50_54,[50-54],11121,100,,226.266531
AS,Asia,JPN,Japan,1999,Male,Age50_54,[50-54],23467,100,,481.0783108
AS,Asia,JPN,Japan,1999,All,Age55_59,[55-59],47291,100,,534.2408495
AS,Asia,JPN,Japan,1999,Female,Age55_59,[55-59],14789,100,,328.2068353
AS,Asia,JPN,Japan,1999,Male,Age55_59,[55-59],32502,100,,747.8601012
AS,Asia,JPN,Japan,1999,All,Age60_64,[60-64],62906,100,,828.0373832
AS,Asia,JPN,Japan,1999,Female,Age60_64,[60-64],19639,100,,500.6117767
AS,Asia,JPN,Japan,1999,Male,Age60_64,[60-64],43267,100,,1177.653783
AS,Asia,JPN,Japan,1999,All,Age65_69,[65-69],91733,100,,1324.090647
AS,Asia,JPN,Japan,1999,Female,Age65_69,[65-69],28959,100,,790.7973785
AS,Asia,JPN,Japan,1999,Male,Age65_69,[65-69],62774,100,,1922.045315
AS,Asia,JPN,Japan,1999,All,Age70_74,[70-74],118160,100,,2066.456803
AS,Asia,JPN,Japan,1999,Female,Age70_74,[70-74],41538,100,,1317.411989
AS,Asia,JPN,Japan,1999,Male,Age70_74,[70-74],76622,100,,2987.212476
AS,Asia,JPN,Japan,1999,All,Age75_79,[75-79],132186,100,,3379.8517
AS,Asia,JPN,Japan,1999,Female,Age75_79,[75-79],59288,100,,2442.851257
AS,Asia,JPN,Japan,1999,Male,Age75_79,[75-79],72898,100,,4912.264151
AS,Asia,JPN,Japan,1999,All,Age80_84,[80-84],152599,100,,6203.211382
AS,Asia,JPN,Japan,1999,Female,Age80_84,[80-84],76630,100,,4795.369212
AS,Asia,JPN,Japan,1999,Male,Age80_84,[80-84],75969,100,,8813.109049
AS,Asia,JPN,Japan,1999,All,Age85_over,[85+],276797,100,,13187.08909
AS,Asia,JPN,Japan,1999,Female,Age85_over,[85+],173217,100,,11617.50503
AS,Asia,JPN,Japan,1999,Male,Age85_over,[85+],103580,100,,17036.18421
AS,Asia,JPN,Japan,2000,All,Age_all,[All],961653,100,383.8367131,765.570291
AS,Asia,JPN,Japan,2000,Male,Age_all,[All],525903,100,529.0681542,855.2936463
AS,Asia,JPN,Japan,2000,Female,Age_all,[All],435750,100,274.5376869,679.5361059
AS,Asia,JPN,Japan,2000,All,Age00,[0],3830,100,,329.3586707
AS,Asia,JPN,Japan,2000,Female,Age00,[0],1723,100,,304.17083
AS,Asia,JPN,Japan,2000,Male,Age00,[0],2107,100,,353.2816461
AS,Asia,JPN,Japan,2000,All,Age01_04,[1-4],1439,100,,30.63587864
AS,Asia,JPN,Japan,2000,Female,Age01_04,[1-4],613,100,,26.74653102
AS,Asia,JPN,Japan,2000,Male,Age01_04,[1-4],826,100,,34.3419586
AS,Asia,JPN,Japan,2000,All,Age05_09,[5-9],738,100,,12.33117939
AS,Asia,JPN,Japan,2000,Female,Age05_09,[5-9],300,100,,10.27914034
AS,Asia,JPN,Japan,2000,Male,Age05_09,[5-9],438,100,,14.28433058
AS,Asia,JPN,Japan,2000,All,Age10_14,[10-14],744,100,,11.4335734
AS,Asia,JPN,Japan,2000,Female,Age10_14,[10-14],251,100,,7.91251719
AS,Asia,JPN,Japan,2000,Male,Age10_14,[10-14],493,100,,14.7827727
AS,Asia,JPN,Japan,2000,All,Age15_19,[15-19],2397,100,,32.24758395
AS,Asia,JPN,Japan,2000,Female,Age15_19,[15-19],676,100,,18.65081237
AS,Asia,JPN,Japan,2000,Male,Age15_19,[15-19],1721,100,,45.18711298
AS,Asia,JPN,Japan,2000,All,Age20_24,[20-24],4035,100,,48.61271832
AS,Asia,JPN,Japan,2000,Female,Age20_24,[20-24],1160,100,,28.673906
AS,Asia,JPN,Japan,2000,Male,Age20_24,[20-24],2875,100,,67.57063246
AS,Asia,JPN,Japan,2000,All,Age25_29,[25-29],4817,100,,50.04040526
AS,Asia,JPN,Japan,2000,Female,Age25_29,[25-29],1546,100,,32.67276995
AS,Asia,JPN,Japan,2000,Male,Age25_29,[25-29],3271,100,,66.83077084
AS,Asia,JPN,Japan,2000,All,Age30_34,[30-34],5596,100,,65.00264088
AS,Asia,JPN,Japan,2000,Female,Age30_34,[30-34],1847,100,,43.52801772
AS,Asia,JPN,Japan,2000,Male,Age30_34,[30-34],3749,100,,85.87521134
AS,Asia,JPN,Japan,2000,All,Age35_39,[35-39],7046,100,,88.31719888
AS,Asia,JPN,Japan,2000,Female,Age35_39,[35-39],2425,100,,61.50306387
AS,Asia,JPN,Japan,2000,Male,Age35_39,[35-39],4621,100,,114.5181564
AS,Asia,JPN,Japan,2000,All,Age40_44,[40-44],10479,100,,135.9820881
AS,Asia,JPN,Japan,2000,Female,Age40_44,[40-44],3639,100,,95.177192
AS,Asia,JPN,Japan,2000,Male,Age40_44,[40-44],6840,100,,176.1630301
AS,Asia,JPN,Japan,2000,All,Age45_49,[45-49],19736,100,,223.1200839
AS,Asia,JPN,Japan,2000,Female,Age45_49,[45-49],6595,100,,149.5648672
AS,Asia,JPN,Japan,2000,Male,Age45_49,[45-49],13141,100,,296.2351468
AS,Asia,JPN,Japan,2000,All,Age50_54,[50-54],35843,100,,344.9427057
AS,Asia,JPN,Japan,2000,Female,Age50_54,[50-54],11740,100,,225.5739358
AS,Asia,JPN,Japan,2000,Male,Age50_54,[50-54],24103,100,,464.7258199
AS,Asia,JPN,Japan,2000,All,Age55_59,[55-59],45992,100,,528.7376962
AS,Asia,JPN,Japan,2000,Female,Age55_59,[55-59],14144,100,,319.7255568
AS,Asia,JPN,Japan,2000,Male,Age55_59,[55-59],31848,100,,745.0418852
AS,Asia,JPN,Japan,2000,All,Age60_64,[60-64],60680,100,,786.8659265
AS,Asia,JPN,Japan,2000,Female,Age60_64,[60-64],18466,100,,464.9495142
AS,Asia,JPN,Japan,2000,Male,Age60_64,[60-64],42214,100,,1128.718992
AS,Asia,JPN,Japan,2000,All,Age65_69,[65-69],89058,100,,1255.826448
AS,Asia,JPN,Japan,2000,Female,Age65_69,[65-69],28096,100,,751.4519664
AS,Asia,JPN,Japan,2000,Male,Age65_69,[65-69],60962,100,,1818.301125
AS,Asia,JPN,Japan,2000,All,Age70_74,[70-74],116528,100,,1978.404747
AS,Asia,JPN,Japan,2000,Female,Age70_74,[70-74],40115,100,,1244.529299
AS,Asia,JPN,Japan,2000,Male,Age70_74,[70-74],76413,100,,2865.461353
AS,Asia,JPN,Japan,2000,All,Age75_79,[75-79],131000,100,,3164.582189
AS,Asia,JPN,Japan,2000,Female,Age75_79,[75-79],57053,100,,2265.399539
AS,Asia,JPN,Japan,2000,Male,Age75_79,[75-79],73947,100,,4561.490086
AS,Asia,JPN,Japan,2000,All,Age80_84,[80-84],147060,100,,5635.564528
AS,Asia,JPN,Japan,2000,Female,Age80_84,[80-84],73527,100,,4334.505676
AS,Asia,JPN,Japan,2000,Male,Age80_84,[80-84],73533,100,,8052.401441
AS,Asia,JPN,Japan,2000,All,Age85_over,[85+],273912,100,,12278.79855
AS,Asia,JPN,Japan,2000,Female,Age85_over,[85+],171735,100,,10883.59713
AS,Asia,JPN,Japan,2000,Male,Age85_over,[85+],102177,100,,15650.98714
AS,Asia,JPN,Japan,2001,All,Age_all,[All],970331,100,372.8429608,770.6666773
AS,Asia,JPN,Japan,2001,Male,Age_all,[All],528768,100,513.9244941,858.4592905
AS,Asia,JPN,Japan,2001,Female,Age_all,[All],441563,100,266.1591797,686.5843609
AS,Asia,JPN,Japan,2001,All,Age00,[0],3599,100,,308.6620926
AS,Asia,JPN,Japan,2001,Female,Age00,[0],1610,100,,283.9506173
AS,Asia,JPN,Japan,2001,Male,Age00,[0],1989,100,,332.0534224
AS,Asia,JPN,Japan,2001,All,Age01_04,[1-4],1337,100,,28.58059
AS,Asia,JPN,Japan,2001,Female,Age01_04,[1-4],592,100,,25.942156
AS,Asia,JPN,Japan,2001,Male,Age01_04,[1-4],745,100,,31.09348915
AS,Asia,JPN,Japan,2001,All,Age05_09,[5-9],709,100,,11.91196237
AS,Asia,JPN,Japan,2001,Female,Age05_09,[5-9],290,100,,9.9931082
AS,Asia,JPN,Japan,2001,Male,Age05_09,[5-9],419,100,,13.73770492
AS,Asia,JPN,Japan,2001,All,Age10_14,[10-14],651,100,,10.27948839
AS,Asia,JPN,Japan,2001,Female,Age10_14,[10-14],259,100,,8.3873057
AS,Asia,JPN,Japan,2001,Male,Age10_14,[10-14],392,100,,12.08012327
AS,Asia,JPN,Japan,2001,All,Age15_19,[15-19],2313,100,,31.78944475
AS,Asia,JPN,Japan,2001,Female,Age15_19,[15-19],654,100,,18.44331641
AS,Asia,JPN,Japan,2001,Male,Age15_19,[15-19],1659,100,,44.4772118
AS,Asia,JPN,Japan,2001,All,Age20_24,[20-24],3666,100,,45.59701493
AS,Asia,JPN,Japan,2001,Female,Age20_24,[20-24],1058,100,,27.03117016
AS,Asia,JPN,Japan,2001,Male,Age20_24,[20-24],2608,100,,63.20891905
AS,Asia,JPN,Japan,2001,All,Age25_29,[25-29],4712,100,,49.53742641
AS,Asia,JPN,Japan,2001,Female,Age25_29,[25-29],1436,100,,30.71000855
AS,Asia,JPN,Japan,2001,Male,Age25_29,[25-29],3276,100,,67.74193548
AS,Asia,JPN,Japan,2001,All,Age30_34,[30-34],5626,100,,61.60753395
AS,Asia,JPN,Japan,2001,Female,Age30_34,[30-34],1877,100,,41.69258108
AS,Asia,JPN,Japan,2001,Male,Age30_34,[30-34],3749,100,,80.97192225
AS,Asia,JPN,Japan,2001,All,Age35_39,[35-39],7063,100,,89.95160469
AS,Asia,JPN,Japan,2001,Female,Age35_39,[35-39],2323,100,,59.84028851
AS,Asia,JPN,Japan,2001,Male,Age35_39,[35-39],4740,100,,119.395466
AS,Asia,JPN,Japan,2001,All,Age40_44,[40-44],10180,100,,133.1937721
AS,Asia,JPN,Japan,2001,Female,Age40_44,[40-44],3472,100,,91.58533369
AS,Asia,JPN,Japan,2001,Male,Age40_44,[40-44],6708,100,,174.1433022
AS,Asia,JPN,Japan,2001,All,Age45_49,[45-49],18336,100,,217.3026784
AS,Asia,JPN,Japan,2001,Female,Age45_49,[45-49],6163,100,,146.5636147
AS,Asia,JPN,Japan,2001,Male,Age45_49,[45-49],12173,100,,287.5738247
AS,Asia,JPN,Japan,2001,All,Age50_54,[50-54],37795,100,,345.2859492
AS,Asia,JPN,Japan,2001,Female,Age50_54,[50-54],12317,100,,224.5578851
AS,Asia,JPN,Japan,2001,Male,Age50_54,[50-54],25478,100,,466.5445889
AS,Asia,JPN,Japan,2001,All,Age55_59,[55-59],43460,100,,525.1329145
AS,Asia,JPN,Japan,2001,Female,Age55_59,[55-59],13317,100,,316.3182898
AS,Asia,JPN,Japan,2001,Male,Age55_59,[55-59],30143,100,,741.3428431
AS,Asia,JPN,Japan,2001,All,Age60_64,[60-64],58790,100,,746.1606803
AS,Asia,JPN,Japan,2001,Female,Age60_64,[60-64],18035,100,,444.4307541
AS,Asia,JPN,Japan,2001,Male,Age60_64,[60-64],40755,100,,1066.605601
AS,Asia,JPN,Japan,2001,All,Age65_69,[65-69],87413,100,,1205.862878
AS,Asia,JPN,Japan,2001,Female,Age65_69,[65-69],27724,100,,726.3295782
AS,Asia,JPN,Japan,2001,Male,Age65_69,[65-69],59689,100,,1739.189977
AS,Asia,JPN,Japan,2001,All,Age70_74,[70-74],116928,100,,1936.214605
AS,Asia,JPN,Japan,2001,Female,Age70_74,[70-74],39773,100,,1207.437766
AS,Asia,JPN,Japan,2001,Male,Age70_74,[70-74],77155,100,,2810.746812
